як1404                        ;      3695;       800;   2246280;    111445
як1404                        ;      3695;       800;   2246281;    111356
як1404                        ;      3695;       800;   2246282;    111017
як1404                        ;      3695;       800;   2246283;    110923
як1404                        ;      3695;       800;   2246284;    110838
як1404                        ;      3695;       800;   2246285;    110749
як1404                        ;      3695;       800;   2246286;    498985
як1404                        ;      3695;       800;   2246287;    499026
як1404                        ;      3695;       800;   2246288;    499053
як1404                        ;      3695;       800;   2246289;    499092
як1404                        ;      3695;       800;   2246293;    669260
як1404                        ;      3695;       800;   2246294;    669251
як1404                        ;      3695;       800;   2246292;    669276
як1404                        ;      3695;       800;   2246295;    669224
як1404                        ;      3695;       800;   2246296;    110180
як1404                        ;      3695;       800;   2246303;    121655
як1404                        ;      3695;       800;   2246301;    121340
як1404                        ;      3695;       800;   2246302;    121560
як1404                        ;      3695;       800;   2246304;    121337
як1404                        ;      3695;       800;   2246305;    121408
як1404                        ;      3695;       800;   2246306;    241740
як1404                        ;      3695;       800;   2246307;    241949
як1404                        ;      3695;       800;   2246308;    242036
як1404                        ;      3695;       800;   2246309;    242131
як1404                        ;      3695;       800;   2246310;    242176
як1404                        ;      3695;       800;   2246314;    242324
як1404                        ;      3695;       800;   2246312;    242210
як1404                        ;      3695;       800;   2246313;    242263
як1404                        ;      3695;       800;   2246315;    242399
як1404                        ;      3695;       800;   2246319;    242506
як1404                        ;      3695;       800;   2246317;    242431
як1404                        ;      3695;       800;   2246318;    242450
як1404                        ;      3695;       800;   2246320;    242627
як1404                        ;      3695;       800;   2246321;    242691
як1404                        ;      3695;       800;   2246322;    242731
як1404                        ;      3695;       800;   2246323;    242837
як1404                        ;      3695;       800;   2246324;    242903
як1404                        ;      3695;       800;   2246325;    242972
як1404                        ;      3695;       800;   2246326;    312245
як1404                        ;      3695;       800;   2246327;    312235
як1404                        ;      3695;       800;   2246328;     33666
як1404                        ;      3695;       800;   2246411;     52791
як1404                        ;      3695;       800;   2246408;     33677
як1404                        ;      3695;       800;   2246414;   1091680
як1404                        ;      3695;       800;   2246413;     52701
як1404                        ;      3695;       800;   2246415;     52582
як1404                        ;      3695;       800;   2246416;     52553
як1404                        ;      3695;       800;   2246440;     52490
як1404                        ;      3695;       800;   2246420;     52398
як1404                        ;      3695;          ;   2242661;    554880
як1404                        ;      3695;          ;   2242662;    361288
як1404                        ;      3695;          ;   2242665;    201771
як1404                        ;      3695;          ;   2242668;    361290
як1404                        ;      3695;          ;   2242671;     86877
як1404                        ;      3695;          ;   2242674;     86936
як1404                        ;      3695;          ;   2242675;    559761
як1404                        ;      3695;          ;   2242676;     98290
як1404                        ;      3695;          ;   2242677;     98400
як1404                        ;      3695;          ;   2242678;     98405
як1404                        ;      3695;          ;   2242679;     98406
як1404                        ;      3695;          ;   2242680;     98411
як1404                        ;      3695;          ;   2242681;   1089001
як1404                        ;      3695;          ;   2242682;     98416
як1404                        ;      3695;          ;   2242683;    104770
як1404                        ;      3695;       800;   2246441;     52396
як1404                        ;      3695;       800;   2246442;     52370
як1404                        ;      3695;       800;   2246443;     51675
як1404                        ;      3695;       800;   2246444;     51697
як1404                        ;      3695;       800;   2246445;    249977
як1404                        ;      3695;       800;   2246453;    249919
як1404                        ;      3695;       800;   2246455;    249795
як1404                        ;      3695;       800;   2246456;    249681
як1404                        ;      3695;       800;   2246457;    249697
як1404                        ;      3695;       800;   2246458;    249038
як1404                        ;      3695;       800;   2246459;    249062
як1404                        ;      3695;       800;   2246466;    256131
як1404                        ;      3695;       800;   2246469;    265644
як1404                        ;      3695;       800;   2246505;    237696
як1404                        ;      3695;       800;   2246506;    237715
як1404                        ;      3695;       800;   2246507;    237807
як1404                        ;      3695;       800;   2246508;    259208
як1404                        ;      3695;       800;   2246527;    222736
як1404                        ;      3695;       800;   2246525;    224571
як1404                        ;      3695;       800;   2246526;    222732
як1404                        ;      3695;       800;   2246528;    236666
як1404                        ;      3695;       800;   2246529;    236638
як1404                        ;      3695;       800;   2246530;    220950
як1404                        ;      3695;       800;   2246531;    220960
як1404                        ;      3695;       800;   2246532;    220977
як1404                        ;      3695;       800;   2246533;    220990
як1404                        ;      3695;       800;   2246534;    246250
як1404                        ;      3695;       800;   2246535;    253079
як1404                        ;      3695;       800;   2246536;    253277
як1404                        ;      3695;       800;   2246537;    203470
як1404                        ;      3695;       800;   2246538;    203478
як1404                        ;      3695;       800;   2246539;    302727
як1404                        ;      3695;       800;   2246540;     86445
як1404                        ;      3695;       800;   2247044;    104758
як1404                        ;      3695;       800;   2247036;   1091800
як1404                        ;      3695;       800;   2247041;    102074
як1404                        ;      3695;       800;   2247046;    799042
як1404                        ;      3695;       800;   2247052;   1091802
як1404                        ;      3695;       800;   2247056;    857460
як1404                        ;      3695;       800;   2247058;    943922
як1404                        ;      3695;       800;   2247059;    943923
як1404                        ;      3695;       800;   2247060;    932063
як1404                        ;      3695;       800;   2247061;    943924
як1404                        ;      3695;       800;   2247063;    105284
як1404                        ;      3695;       800;   2247064;    756641
як1404                        ;      3695;       800;   2247072;    738880
як1404                        ;      3695;       800;   2247082;    105589
як1404                        ;      3695;       800;   2247083;    105659
як1404                        ;      3695;       800;   2247084;    647501
як1404                        ;      3695;       800;   2247085;    107850
як1404                        ;      3695;       800;   2247127;    109407
як1404                        ;      3695;       800;   2247145;    128239
як1404                        ;      3695;       800;   2247135;    429440
як1404                        ;      3695;       800;   2247138;    509200
як1404                        ;      3695;       800;   2247151;    758861
як1404                        ;      3695;       800;   2247154;    196921
як1404                        ;      3695;       800;   2247158;    132238
як1404                        ;      3695;       800;   2247161;    134625
як1404                        ;      3695;       800;   2247168;    134678
як1404                        ;      3695;       800;   2247169;    134742
як1404                        ;      3695;       800;   2247172;    134786
як1404                        ;      3695;       800;   2247175;    879680
як1404                        ;      3695;       800;   2247181;   1091887
