  40092989;2 203 237                                                                                                                                                                                               ;   2551,55;  -2277,83;       104
  40095570;2 203 474                                                                                                                                                                                               ;   1259,23;  -1100,23;       104
  40095568;2 203 238                                                                                                                                                                                               ;   1240,55;  -1086,09;       104
  40095573;2 203 239                                                                                                                                                                                               ;   1198,46;  -1056,84;       104
  40095578;2 203 240                                                                                                                                                                                               ;   1176,79;  -1041,16;       104
  40102246;3 250 1323                                                                                                                                                                                              ;   3187,48;  -2949,06;       104
  40109946;2 203 248                                                                                                                                                                                               ;   1185,79;   -963,44;       104
  40109944;2 203 249                                                                                                                                                                                               ;   1170,05;   -960,06;       104
  40129046;2 203 143                                                                                                                                                                                               ;   2208,12;  -1894,09;       104
  40151542;2 203 530"                                                                                                                                                                                              ;   2360,49;  -2055,89;       104
