  40122541;  40122751;         7;   1296037
  40122751;  40122541;         7;   1296037
  40130320;   1552319;        11;    489282
  40130320;  40130321;         1;    845405
  40130321;  40130320;         1;    845405
  40130321;  40107541;        14;    903681
  40107541;  40130321;        14;    903681
  40130116;  40130118;        10;   1296010
  40130118;  40130116;        10;   1296010
  40130118;  40130122;        10;   1296009
  40130122;  40130118;        10;   1296009
  40130122;  40130124;        10;   1296008
  40130124;  40130122;        10;   1296008
  40130124;  40130137;        11;   1296007
  40130137;  40130124;        11;   1296007
  40130137;  40130139;        11;   1296006
  40130139;  40130137;        11;   1296006
  40138940;  40198696;         1;   1086840
  40138940;  40138939;         1;   1256100
  40138939;  40138940;         1;   1256100
  40141159;  40147294;         2;    934260
